1,2147483647,1,2147483647,1,2147483647,1,2147483647,1,2147483647,1,2147483647,1,2147483647,1,2147483647
0,0,0,6693,0,6693,0,6693,0,6693,0,6693,0,6693,0,6693
0,0,0,6693,0,6693,0,6693,0,6693,0,6693,0,6693,0,6693
0,0,0,6693,0,6693,0,6693,0,6693,0,6693,0,6693,0,6693
0,0,1,56694,1,56694,1,56694,1,56694,1,56694,1,56694,1,56694
0,0,0,106695,0,106695,0,106695,0,106695,0,106695,0,106695,0,106695
0,0,1,156696,1,156696,1,156696,1,156696,1,156696,1,156696,1,156696
0,0,0,206697,0,206697,0,206697,0,206697,0,206697,0,206697,0,206697
0,0,1,256698,1,256698,1,256698,1,256698,1,256698,1,256698,1,256698
0,0,0,306699,0,306699,0,306699,0,306699,0,306699,0,306699,0,306699
0,0,1,356700,1,356700,1,356700,1,356700,1,356700,1,356700,1,356700
0,0,0,406701,0,406701,0,406701,0,406701,0,406701,0,406701,0,406701
0,0,1,456702,1,456702,1,456702,1,456702,1,456702,1,456702,1,456702
0,0,0,506703,0,506703,0,506703,0,506703,0,506703,0,506703,0,506703
0,0,1,556704,1,556704,1,556704,1,556704,1,556704,1,556704,1,556704
0,0,0,606705,0,606705,0,606705,0,606705,0,606705,0,606705,0,606705
0,0,1,656706,1,656706,1,656706,1,656706,1,656706,1,656706,1,656706
0,0,0,706707,0,706707,0,706707,0,706707,0,706707,0,706707,0,706707
0,0,1,756708,1,756708,1,756708,1,756708,1,756708,1,756708,1,756708
0,0,0,806709,0,806709,0,806709,0,806709,0,806709,0,806709,0,806709
0,0,1,856710,1,856710,1,856710,1,856710,1,856710,1,856710,1,856710
0,0,0,906711,0,906711,0,906711,0,906711,0,906711,0,906711,0,906711
0,0,1,956712,1,956712,1,956712,1,956712,1,956712,1,956712,1,956712
0,0,0,1006713,0,1006713,0,1006713,0,1006713,0,1006713,0,1006713,0,1006713
0,0,1,1056714,1,1056714,1,1056714,1,1056714,1,1056714,1,1056714,1,1056714
0,0,0,1106715,0,1106715,0,1106715,0,1106715,0,1106715,0,1106715,0,1106715
0,0,1,1156716,1,1156716,1,1156716,1,1156716,1,1156716,1,1156716,1,1156716
0,0,0,1206717,0,1206717,0,1206717,0,1206717,0,1206717,0,1206717,0,1206717
0,0,1,1256718,1,1256718,1,1256718,1,1256718,1,1256718,1,1256718,1,1256718
